Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Speed_kmh,Latitude,Longitude,Motion_Intensity,Crash_Label
2026-01-01 10:00:00.000,-0.07866779136837279,0.0025926895545816658,9.823973200971405,0.005631120527087256,0.011648708249612925,-0.00962275843938854,50.0,17.38484884319154,78.48621053921566,9.82428851351803,0
2026-01-01 10:00:00.020,0.05171348343187618,-0.028872724602629785,9.855657528176433,0.023619904195670137,-0.003970505189954263,-0.004348472133272408,50.0,17.384849486008694,78.48621104402174,9.855835491286136,0
2026-01-01 10:00:00.040,0.04763236496683826,0.023910451608340592,9.747756565731823,0.007326801746019938,-0.006129625786288427,-8.07007660854651e-05,50.0,17.384850162383618,78.48621153444796,9.747902267496137,0
2026-01-01 10:00:00.060,-0.007610300183785769,0.004432762005359459,9.857580687715846,0.022277390900532018,-0.012097373227818264,-0.011967688738876655,50.0,17.38485022151807,78.48621261226698,9.857584622049982,0
2026-01-01 10:00:00.080,-0.00945712802349771,0.03711416935307407,9.780344415105878,-0.004053223222998206,0.00045087970395800696,0.023517862650367184,50.0,17.384850352333018,78.48621451657816,9.780419407005507,0
2026-01-01 10:00:00.100,-0.06106894502245413,0.043584273207113056,9.857403923423234,0.003269419375305515,-0.0011382206811983641,-0.003028020753508955,50.0,17.384849212457233,78.48621202297437,9.857689440961149,0
2026-01-01 10:00:00.120,-0.03611264734533418,0.017246102858619695,9.728875144635268,0.008230565505616145,-0.00016497642451667003,-0.0009749529489697209,50.0,17.384848153270948,78.48621276291695,9.728957453461497,0
2026-01-01 10:00:00.140,0.14273275097108384,-0.007132898560590444,9.79919695009043,-0.009882459529626996,-0.002303045917393204,-0.0022764135459937516,50.0,17.3848486106746,78.48621272280978,9.800238996223674,0
2026-01-01 10:00:00.160,0.08452619379448885,0.04834066491317785,9.833715333864514,0.018173548976416674,-0.0026040071354468215,0.00034216172113961065,50.0,17.384847079143295,78.48621292899404,9.834197413353248,0
2026-01-01 10:00:00.180,-0.09188228854030195,0.004337868278601689,9.745206273893007,0.008486315638072776,0.0032116312609606623,-0.003101644129958276,50.0,17.384846525805465,78.48621315172721,9.745640383924098,0
2026-01-01 10:00:00.200,0.05614453887541779,0.10292805311309774,9.799276789183644,-0.018740898962570123,-0.013815887863498974,-0.0006908215426222338,50.0,17.384844246619007,78.48621386945193,9.799978162444878,0
2026-01-01 10:00:00.220,-0.02570534743231861,-0.0002609775989410353,9.80336373916925,0.010166850970761825,-0.007640048913379063,0.006221808269430644,50.0,17.38484367945297,78.48621406317245,9.803397443511836,0
2026-01-01 10:00:00.240,-0.03329259129341039,-0.07473973577176644,9.785647047932677,-0.006474747120344476,0.007439333080345861,0.015883491232576243,50.0,17.384844694449974,78.48621391905438,9.785989095204009,0
2026-01-01 10:00:00.260,-0.013171226510301127,-0.05696629880597096,9.80940281415038,-0.009008990145169106,-0.0063659017755765416,0.0013761609409702982,50.0,17.38484381253227,78.48621122514541,9.809577065840749,0
2026-01-01 10:00:00.280,0.08373875932824597,0.0035284953777121927,9.779540965543147,0.0020957938903502765,0.01139900444275337,-0.0002330462515199388,50.0,17.384843918818422,78.48621154293924,9.7799001082235,0
2026-01-01 10:00:00.300,0.10509102290299142,-0.0006810098423856311,9.83095568384203,0.021062860667826856,0.01372551776669247,0.03091164271021581,50.0,17.384843771405407,78.48621115468066,9.831517392779972,0
2026-01-01 10:00:00.320,-0.0005123379430414189,0.04113179351991941,9.811945269622717,-0.011017174239196726,0.013944064498894662,0.012773615635579081,50.0,17.384843657609263,78.4862106623239,9.812031495108439,0
2026-01-01 10:00:00.340,0.021058321529475288,0.012103679490186653,9.798927012158574,-0.00034938429266469776,-0.008406642479155275,-0.005629600896737806,50.0,17.38484491426962,78.48621250215778,9.798957114998197,0
2026-01-01 10:00:00.360,-0.06111542429512247,0.0419002464540608,9.804753896234148,0.001220852582433012,0.009904173938071912,0.007622982918359734,50.0,17.384845181645122,78.48621321978891,9.805033895477282,0
2026-01-01 10:00:00.380,-0.002451561543402671,0.016125304371597354,9.875590839154267,0.005739539874606341,-0.007980115216904771,-0.0007138216144875191,50.0,17.38484530206353,78.48621219727492,9.875604308495898,0
2026-01-01 10:00:00.400,0.12788456708503756,0.05367198441647462,9.863832450087212,-0.0017132824068580802,-0.013944058105627155,-0.003078687451434967,50.0,17.384846246096988,78.48621344123819,9.86480743592105,0
2026-01-01 10:00:00.420,0.01956522034230386,-0.10521389474513597,9.886528576554577,-0.013528275881410524,0.003342557125050256,0.001453702013494984,50.0,17.384847238159562,78.48621364956315,9.88710777004705,0
2026-01-01 10:00:00.440,-0.05324757608739035,-0.039372912943405364,9.827500285847558,-0.013390407137167229,-0.01774060692201304,-0.023143371711488673,50.0,17.384845609884984,78.48621363256443,9.827723408753762,0
2026-01-01 10:00:00.460,0.032151298868694826,0.11403478281492861,9.811755207733748,-0.0022900051567479422,-0.008722944289425057,-0.003553826067411455,50.0,17.38484643772349,78.48621450250954,9.812470529596556,0
2026-01-01 10:00:00.480,0.03385018033782551,0.024646532285037534,9.736667295789568,-0.009637405402877233,0.015460774085266903,-0.00760268516334499,50.0,17.38484716947078,78.48621390064136,9.73675733060862,0
2026-01-01 10:00:00.500,0.06788542235246811,-0.044175974352666854,9.781643780531974,-0.007029440304487179,0.0003492371489420015,0.0049346229292710425,50.0,17.384846112677472,78.48621529745252,9.781979094053403,0
2026-01-01 10:00:00.520,-0.04355036860511048,0.04647896119256231,9.873762588690326,-0.012738268926795058,0.01233456809698181,-0.009901631983545387,50.0,17.384845470232673,78.48621652765668,9.873968026394449,0
2026-01-01 10:00:00.540,0.013658921224327917,0.024754892963689587,9.710591428444772,-0.0016518740395420615,0.014382939555119665,0.009292263483340028,50.0,17.38484504511441,78.48621662509555,9.710632588098457,0
2026-01-01 10:00:00.560,-0.029948944277912917,-0.05733872414067348,9.811511886191749,0.00200625652423133,-0.006911271697349814,-0.0020365341813533785,50.0,17.384846267434984,78.486217616816,9.811725136867187,0
2026-01-01 10:00:00.580,0.0008014525830801907,0.006969628058772376,9.78659026694415,-0.006871698182520607,0.010393689933955109,-0.013638649731242488,50.0,17.384846292513448,78.48621853499827,9.786592781509176,0
2026-01-01 10:00:00.600,-0.0846434155445993,-0.110708508063174,9.852813643307549,-0.013633113828134587,-0.004116053380647313,0.002470525557147536,50.0,17.384844822920805,78.48621864929964,9.853799144050988,0
2026-01-01 10:00:00.620,0.0006257052972090531,0.0559100101005478,9.756831529376852,-0.014174570340699934,0.024934912465702116,0.01342401261311518,50.0,17.38484555413752,78.48621986978833,9.756991739946221,0
2026-01-01 10:00:00.640,-0.005867017310927186,-0.05220137717898907,9.757333441013914,-0.0007333234086988966,-0.010731631468433792,-0.003231448199160602,50.0,17.38484449745164,78.48621915112948,9.757474841617576,0
2026-01-01 10:00:00.660,-0.053692058793062436,0.005629815969586664,9.819972143996136,0.014721403213110397,0.021457129021824277,-0.007294130106404118,50.0,17.384843657486506,78.48621738394783,9.820120541055765,0
2026-01-01 10:00:00.680,0.045811149847254255,0.011844464858426192,9.795730032642131,-0.0005469246537423047,-0.0013447343961927383,0.004847020907487387,50.0,17.384844595046136,78.48621654539623,9.795844314055074,0
2026-01-01 10:00:00.700,-0.02145294885603989,-0.0951902534087438,9.84114882727773,0.013344721013521493,0.0019378164898000653,0.014809894444002563,50.0,17.384843155566557,78.48621559142757,9.841632570564117,0
2026-01-01 10:00:00.720,0.03514538477701703,-0.018052330350046643,9.909911074778716,0.012500083294967655,-0.013013814427381988,0.009282245095372501,50.0,17.38484347187945,78.48621543510217,9.909989838275518,0
2026-01-01 10:00:00.740,-0.021997465631255923,0.048869520423565814,9.803171560950462,0.022503634867042332,-0.006225675733927938,-0.002176225411006328,50.0,17.384842927070707,78.486215536941,9.803318049107075,0
2026-01-01 10:00:00.760,-0.03801662833001257,0.0523662803058017,9.806202536716286,0.0064153373364265924,-0.009142374440197465,0.004389519522601339,50.0,17.38484266944304,78.48621624352923,9.806416046774865,0
2026-01-01 10:00:00.780,0.013449678863886727,-0.03302148270495547,9.769795144792692,-0.014443475107226725,0.006968762129802372,-0.001413315366127931,50.0,17.384841838247564,78.48621577336162,9.769860207976183,0
2026-01-01 10:00:00.800,0.03216339064748092,-0.010088298767688944,9.883096270110087,0.0019480765945016662,-0.007212992256738351,-0.0044192938564407095,50.0,17.38484156310697,78.48621583988214,9.88315375483625,0
2026-01-01 10:00:00.820,-0.047406795850185895,-0.08790676869936692,9.794360287255984,-0.0005648948782837652,0.010528756993415087,0.002697683567620857,50.0,17.38484162409182,78.48621635032292,9.794869495856137,0
2026-01-01 10:00:00.840,-0.0685387258875013,-0.031159110035693695,9.833589976266149,0.021128074622046977,-0.00730362006302424,-0.013485602397969126,50.0,17.384841691844315,78.48621579830235,9.833878190643128,0
2026-01-01 10:00:00.860,-0.0026121897866896904,0.10712684313006315,9.739924711784422,-0.0014794855471610424,0.0017892890641970105,-0.00514247206716009,50.0,17.38484235640497,78.48621626460834,9.740514174071272,0
2026-01-01 10:00:00.880,0.00652128600721965,0.04827823358676477,9.771595959072021,-0.010645090296403814,0.010100723563730532,0.006353473383162285,50.0,17.384840165463583,78.48621602019735,9.771717397794623,0
2026-01-01 10:00:00.900,0.05638784141948009,0.00559210235315734,9.721255389173779,0.006951581204011874,-0.009905688890237305,0.01657283812427055,50.0,17.384838893244957,78.48621772004644,9.721420534150806,0
2026-01-01 10:00:00.920,-0.017778737094487868,-0.0685593300005024,9.81591584523193,0.0001188340954357797,-0.012652253215148125,0.001041431255781479,50.0,17.384836091833066,78.48621772778054,9.816171369016438,0
2026-01-01 10:00:00.940,0.02041856960849525,0.07785487489802839,9.891867552884335,-0.017282744128402267,-0.009654562279429164,-0.0057817542004163355,50.0,17.384836973688135,78.48621813622388,9.892195003301147,0
2026-01-01 10:00:00.960,-0.011112308793013882,0.005087103225932369,9.803287156104373,-0.003346303861117055,0.001137519419122429,-0.001402644046268015,50.0,17.38483565020543,78.4862200325255,9.803294774057694,0
2026-01-01 10:00:00.980,0.09139869015171687,-0.07044797353964867,9.655415381370972,-0.00933408813747795,0.0021798466914281413,0.0053563018313984734,50.0,17.38483491217586,78.48622095594274,9.65610495098062,0
2026-01-01 10:00:01.000,-0.06458848859486963,0.002777766396417004,9.822520623230469,0.010417453799093616,0.009593582905834473,0.021964863502499512,50.0,17.384835102078224,78.4862211749439,9.822733366157966,0
2026-01-01 10:00:01.020,-0.031253727903822706,0.0030904397525056936,9.821584429277815,0.002326350662556805,-0.010311887841895713,0.0027056817430736813,50.0,17.384836525772347,78.48622038281204,9.82163464234738,0
2026-01-01 10:00:01.040,-0.0051141052532233545,-0.08206048121914472,9.89849066468003,0.016389221986129427,0.0008638012764662871,-0.0010415424177348503,50.0,17.384837581371244,78.48621966482754,9.898832128862889,0
2026-01-01 10:00:01.060,-0.0424506724471132,-0.005051294890078943,9.808241649593299,-0.009105244565505034,-0.023933879072716293,-0.019466468703015074,50.0,17.384837259741428,78.48621856648376,9.808334814431447,0
2026-01-01 10:00:01.080,0.12989251455964926,0.023781938846334675,9.882418479943649,-0.004889332726987624,-0.0015172152446444817,0.009067755374128923,50.0,17.38483740227278,78.48621794925744,9.88330069656315,0
2026-01-01 10:00:01.100,0.009454779463589273,-0.014017325182554117,9.938810665236508,-0.0004046130983722599,0.010289783734693915,-0.010422133764240811,50.0,17.38483697097839,78.48621903356276,9.938825047141082,0
2026-01-01 10:00:01.120,0.0009685492938937149,-0.10521788581212813,9.89057252664899,-0.00759499073228911,-0.011107456773396631,0.0007316668722049194,50.0,17.384836395575327,78.48621887238126,9.891132222677356,0
2026-01-01 10:00:01.140,-0.06598985580966385,0.05636160068837607,9.78418290443223,0.0070313695068772745,0.0028642842831082893,-0.0022639682465656805,50.0,17.384839030511365,78.48621830374654,9.784567767586152,0
2026-01-01 10:00:01.160,0.00526423228244652,0.03991327230975377,9.750004624528856,-0.005728750804758226,-0.004579255124489366,0.01201861269699504,50.0,17.384838321361624,78.48621716887992,9.750087741132491,0
2026-01-01 10:00:01.180,-0.04360239651803874,-0.02862476672580752,9.880512539319795,-0.016611064926562523,0.0003569328671149012,0.014981395742407047,50.0,17.384838938129608,78.48621579028058,9.88065021068492,0
